"","x"
"25201",1
"25202",0
"25203",1
"25204",0
"25205",0
"25206",0
"25207",0
"25208",0
"25209",0
"25210",0
"25211",0
"25212",1
"25213",1
"25214",0
"25215",0
"25216",0
"25217",0
"25218",1
"25219",0
"25220",0
"25221",0
"25222",0
"25223",0
"25224",1
"25225",1
"25226",0
"25227",0
"25228",1
"25229",0
"25230",1
"25231",1
"25232",1
"25233",1
"25234",1
"25235",0
"25236",0
"25237",1
"25238",0
"25239",1
"25240",0
"25241",1
"25242",1
"25243",1
"25244",1
"25245",0
"25246",1
"25247",0
"25248",0
"25249",1
"25250",0
"25251",1
"25252",1
"25253",0
"25254",0
"25255",1
"25256",0
"25257",0
"25258",1
"25259",1
"25260",1
"25261",1
"25262",1
"25263",1
"25264",1
"25265",1
"25266",1
"25267",1
"25268",1
"25269",1
"25270",1
"25271",0
"25272",1
"25273",1
"25274",0
"25275",1
"25276",0
"25277",1
"25278",1
"25279",1
"25280",0
"25281",0
"25282",1
"25283",0
"25284",1
"25285",0
"25286",0
"25287",0
"25288",0
"25289",0
"25290",1
"25291",1
"25292",1
"25293",1
"25294",1
"25295",0
"25296",1
"25297",0
"25298",1
"25299",1
"25300",1
"25301",1
"25302",0
"25303",0
"25304",0
"25305",0
"25306",0
"25307",0
"25308",0
"25309",0
"25310",0
"25311",0
"25312",0
"25313",0
"25314",1
"25315",1
"25316",0
"25317",0
"25318",0
"25319",0
"25320",0
"25321",1
"25322",1
"25323",1
"25324",1
"25325",1
"25326",1
"25327",1
"25328",0
"25329",0
"25330",0
"25331",0
"25332",1
"25333",1
"25334",0
"25335",1
"25336",1
"25337",1
"25338",0
"25339",1
"25340",1
"25341",1
"25342",1
"25343",1
"25344",1
"25345",1
"25346",1
"25347",0
"25348",0
"25349",1
"25350",1
"25351",1
"25352",0
"25353",1
"25354",0
"25355",0
"25356",1
"25357",1
"25358",0
"25359",0
"25360",1
"25361",0
"25362",0
"25363",0
"25364",1
"25365",1
"25366",0
"25367",1
"25368",0
"25369",0
"25370",0
"25371",1
"25372",1
"25373",0
"25374",0
"25375",0
"25376",0
"25377",0
"25378",1
"25379",0
"25380",0
"25381",0
"25382",1
"25383",1
"25384",0
"25385",0
"25386",0
"25387",1
"25388",1
"25389",1
"25390",1
"25391",0
"25392",1
"25393",0
"25394",1
"25395",0
"25396",0
"25397",1
"25398",0
"25399",0
"25400",1
"25401",0
"25402",1
"25403",1
"25404",0
"25405",1
"25406",1
"25407",1
"25408",1
"25409",1
"25410",0
"25411",0
"25412",1
"25413",1
"25414",1
"25415",1
"25416",0
"25417",0
"25418",1
"25419",1
"25420",0
"25421",1
"25422",0
"25423",1
"25424",0
"25425",0
"25426",1
"25427",0
"25428",0
"25429",1
"25430",1
"25431",1
"25432",1
"25433",0
"25434",0
"25435",1
"25436",1
"25437",0
"25438",0
"25439",1
"25440",0
"25441",1
"25442",1
"25443",1
"25444",1
"25445",1
"25446",0
"25447",0
"25448",0
"25449",1
"25450",1
"25451",1
"25452",0
"25453",0
"25454",0
"25455",0
"25456",1
"25457",1
"25458",1
"25459",1
"25460",0
"25461",1
"25462",0
"25463",1
"25464",1
"25465",0
"25466",0
"25467",0
"25468",0
"25469",0
"25470",0
"25471",0
"25472",1
"25473",0
"25474",0
"25475",1
"25476",1
"25477",0
"25478",0
"25479",1
"25480",0
"25481",1
"25482",1
"25483",1
"25484",1
"25485",0
"25486",1
"25487",0
"25488",0
"25489",1
"25490",0
"25491",0
"25492",0
"25493",0
"25494",0
"25495",1
"25496",1
"25497",0
"25498",0
"25499",1
"25500",1
"25501",0
"25502",1
"25503",0
"25504",1
"25505",1
"25506",1
"25507",1
"25508",1
"25509",0
"25510",0
"25511",0
"25512",1
"25513",1
"25514",1
"25515",1
"25516",0
"25517",1
"25518",0
"25519",0
"25520",1
"25521",0
"25522",1
"25523",0
"25524",1
"25525",0
"25526",1
"25527",0
"25528",1
"25529",1
"25530",1
"25531",0
"25532",1
"25533",1
"25534",0
"25535",1
"25536",0
"25537",1
"25538",0
"25539",1
"25540",0
"25541",1
"25542",1
"25543",0
"25544",0
"25545",1
"25546",0
"25547",0
"25548",0
"25549",1
"25550",0
"25551",0
"25552",1
"25553",0
"25554",0
"25555",0
"25556",0
"25557",1
"25558",1
"25559",0
"25560",0
"25561",1
"25562",1
"25563",0
"25564",1
"25565",0
"25566",0
"25567",1
"25568",1
"25569",1
"25570",1
"25571",1
"25572",1
"25573",0
"25574",1
"25575",1
"25576",0
"25577",1
"25578",1
"25579",1
"25580",1
"25581",0
"25582",0
"25583",1
"25584",1
"25585",0
"25586",1
"25587",1
"25588",0
"25589",1
"25590",1
"25591",0
"25592",1
"25593",1
"25594",1
"25595",1
"25596",1
"25597",0
"25598",0
"25599",0
"25600",0
"25601",1
"25602",1
"25603",0
"25604",1
"25605",0
"25606",1
"25607",1
"25608",1
"25609",0
"25610",1
"25611",0
"25612",1
"25613",0
"25614",0
"25615",0
"25616",0
"25617",1
"25618",0
"25619",1
"25620",0
"25621",0
"25622",1
"25623",1
"25624",1
"25625",0
"25626",0
"25627",1
"25628",1
"25629",0
"25630",0
"25631",0
"25632",1
"25633",1
"25634",1
"25635",1
"25636",0
"25637",0
"25638",0
"25639",1
"25640",1
"25641",1
"25642",0
"25643",0
"25644",1
"25645",1
"25646",0
"25647",1
"25648",0
"25649",0
"25650",1
"25651",1
"25652",0
"25653",0
"25654",1
"25655",0
"25656",0
"25657",0
"25658",0
"25659",1
"25660",1
"25661",0
"25662",0
"25663",0
"25664",1
"25665",1
"25666",1
"25667",1
"25668",1
"25669",1
"25670",0
"25671",1
"25672",1
"25673",1
"25674",1
"25675",1
"25676",0
"25677",1
"25678",0
"25679",0
"25680",0
"25681",0
"25682",1
"25683",0
"25684",1
"25685",1
"25686",0
"25687",1
"25688",1
"25689",0
"25690",1
"25691",0
"25692",0
"25693",1
"25694",0
"25695",0
"25696",1
"25697",0
"25698",1
"25699",0
"25700",0
"25701",0
"25702",1
"25703",0
"25704",1
"25705",1
"25706",1
"25707",0
"25708",1
"25709",0
"25710",1
"25711",0
"25712",0
"25713",0
"25714",1
"25715",0
"25716",0
"25717",0
"25718",1
"25719",0
"25720",0
"25721",0
"25722",1
"25723",0
"25724",1
"25725",0
"25726",0
"25727",1
"25728",0
"25729",1
"25730",1
"25731",0
"25732",0
"25733",1
"25734",1
"25735",1
"25736",1
"25737",1
"25738",0
"25739",0
"25740",1
"25741",0
"25742",1
"25743",1
"25744",1
"25745",1
"25746",1
"25747",0
"25748",1
"25749",0
"25750",0
"25751",0
"25752",1
"25753",0
"25754",1
"25755",0
"25756",0
"25757",1
"25758",1
"25759",0
"25760",0
"25761",0
"25762",0
"25763",1
"25764",0
"25765",1
"25766",0
"25767",1
"25768",0
"25769",0
"25770",1
"25771",1
"25772",1
"25773",0
"25774",0
"25775",0
"25776",0
"25777",0
"25778",1
"25779",1
"25780",0
"25781",1
"25782",1
"25783",1
"25784",0
"25785",1
"25786",1
"25787",1
"25788",1
"25789",0
"25790",0
"25791",0
"25792",0
"25793",0
"25794",0
"25795",1
"25796",0
"25797",1
"25798",1
"25799",1
"25800",1
"25801",1
"25802",0
"25803",0
"25804",1
"25805",0
"25806",1
"25807",1
"25808",0
"25809",0
"25810",0
"25811",1
"25812",1
"25813",0
"25814",0
"25815",1
"25816",1
"25817",1
"25818",1
"25819",1
"25820",1
"25821",0
"25822",0
"25823",1
"25824",0
"25825",1
"25826",0
"25827",1
"25828",0
"25829",0
"25830",1
"25831",1
"25832",0
"25833",0
"25834",0
"25835",1
"25836",0
"25837",0
"25838",0
"25839",0
"25840",0
"25841",1
"25842",1
"25843",0
"25844",0
"25845",1
"25846",0
"25847",1
"25848",1
"25849",1
"25850",0
"25851",0
"25852",1
"25853",0
"25854",1
"25855",1
"25856",1
"25857",0
"25858",1
"25859",1
"25860",0
"25861",0
"25862",1
"25863",1
"25864",1
"25865",1
"25866",1
"25867",1
"25868",1
"25869",1
"25870",1
"25871",0
"25872",0
"25873",1
"25874",1
"25875",1
"25876",1
"25877",0
"25878",1
"25879",1
"25880",0
"25881",1
"25882",0
"25883",0
"25884",0
"25885",0
"25886",1
"25887",0
"25888",1
"25889",1
"25890",0
"25891",0
"25892",1
"25893",1
"25894",0
"25895",0
"25896",1
"25897",0
"25898",0
"25899",0
"25900",1
"25901",0
"25902",0
"25903",0
"25904",1
"25905",0
"25906",1
"25907",1
"25908",1
"25909",1
"25910",1
"25911",0
"25912",0
"25913",0
"25914",1
"25915",1
"25916",1
"25917",0
"25918",1
"25919",1
"25920",0
"25921",0
"25922",1
"25923",1
"25924",0
"25925",1
"25926",1
"25927",1
"25928",0
"25929",1
"25930",0
"25931",1
"25932",1
"25933",1
"25934",1
"25935",0
"25936",0
"25937",1
"25938",1
"25939",1
"25940",0
"25941",1
"25942",0
"25943",1
"25944",1
"25945",0
"25946",0
"25947",1
"25948",0
"25949",1
"25950",1
"25951",1
"25952",0
"25953",0
"25954",1
"25955",1
"25956",1
"25957",0
"25958",1
"25959",1
"25960",0
"25961",0
"25962",1
"25963",0
"25964",0
"25965",1
"25966",0
"25967",1
"25968",0
"25969",1
"25970",0
"25971",0
"25972",0
"25973",1
"25974",0
"25975",1
"25976",1
"25977",0
"25978",1
"25979",0
"25980",0
"25981",0
"25982",0
"25983",0
"25984",0
"25985",1
"25986",1
"25987",0
"25988",1
"25989",0
"25990",1
"25991",0
"25992",0
"25993",1
"25994",1
"25995",1
"25996",0
"25997",0
"25998",0
"25999",1
"26000",0
"26001",1
"26002",0
"26003",0
"26004",0
"26005",0
"26006",0
"26007",0
"26008",1
"26009",1
"26010",0
"26011",1
"26012",0
"26013",0
"26014",1
"26015",0
"26016",0
"26017",1
"26018",1
"26019",1
"26020",0
"26021",1
"26022",0
"26023",1
"26024",1
"26025",0
"26026",0
"26027",1
"26028",0
"26029",0
"26030",1
"26031",1
"26032",0
"26033",1
"26034",0
"26035",0
"26036",1
"26037",0
"26038",1
"26039",0
"26040",1
"26041",1
"26042",0
"26043",1
"26044",1
"26045",1
"26046",1
"26047",1
"26048",1
"26049",0
"26050",0
"26051",0
"26052",1
"26053",0
"26054",0
"26055",1
"26056",1
"26057",1
"26058",0
"26059",0
"26060",0
"26061",0
"26062",0
"26063",0
"26064",0
"26065",0
"26066",0
"26067",0
"26068",0
"26069",1
"26070",1
"26071",1
"26072",0
"26073",1
"26074",0
"26075",1
"26076",1
"26077",1
"26078",0
"26079",1
"26080",0
"26081",1
"26082",1
"26083",0
"26084",1
"26085",1
"26086",0
"26087",1
"26088",0
"26089",1
"26090",1
"26091",0
"26092",0
"26093",0
"26094",0
"26095",1
"26096",0
"26097",0
"26098",0
"26099",0
"26100",1
"26101",1
"26102",1
"26103",0
"26104",0
"26105",0
"26106",1
"26107",0
"26108",1
"26109",1
"26110",0
"26111",1
"26112",1
"26113",0
"26114",0
"26115",0
"26116",0
"26117",1
"26118",1
"26119",1
"26120",1
"26121",1
"26122",1
"26123",0
"26124",0
"26125",1
"26126",0
"26127",1
"26128",1
"26129",0
"26130",0
"26131",1
"26132",0
"26133",0
"26134",1
"26135",1
"26136",1
"26137",0
"26138",0
"26139",1
"26140",1
"26141",1
"26142",1
"26143",1
"26144",0
"26145",0
"26146",0
"26147",1
"26148",1
"26149",0
"26150",0
"26151",0
"26152",0
"26153",0
"26154",1
"26155",0
"26156",1
"26157",1
"26158",0
"26159",1
"26160",1
"26161",1
"26162",0
"26163",1
"26164",1
"26165",1
"26166",1
"26167",1
"26168",0
"26169",1
"26170",0
"26171",0
"26172",0
"26173",0
"26174",1
"26175",1
"26176",1
"26177",1
"26178",0
"26179",1
"26180",0
"26181",1
"26182",0
"26183",0
"26184",1
"26185",0
"26186",0
"26187",0
"26188",1
"26189",0
"26190",1
"26191",0
"26192",1
"26193",1
"26194",0
"26195",1
"26196",1
"26197",1
"26198",0
"26199",0
"26200",0
"26201",0
"26202",0
"26203",0
"26204",1
"26205",1
"26206",0
"26207",0
"26208",1
"26209",1
"26210",0
"26211",0
"26212",1
"26213",1
"26214",1
"26215",0
"26216",0
"26217",1
"26218",0
"26219",0
"26220",0
"26221",1
"26222",1
"26223",1
"26224",1
"26225",1
"26226",1
"26227",1
"26228",1
"26229",0
"26230",0
"26231",0
"26232",0
"26233",1
"26234",1
"26235",1
"26236",0
"26237",1
"26238",1
"26239",1
"26240",1
"26241",0
"26242",1
"26243",1
"26244",1
"26245",0
"26246",0
"26247",0
"26248",1
"26249",0
"26250",0
"26251",1
"26252",1
"26253",1
"26254",0
"26255",1
"26256",1
"26257",1
"26258",1
"26259",0
"26260",1
"26261",0
"26262",1
"26263",0
"26264",0
"26265",1
"26266",1
"26267",0
"26268",0
"26269",0
"26270",1
"26271",1
"26272",1
"26273",0
"26274",0
"26275",1
"26276",1
"26277",0
"26278",0
"26279",1
"26280",0
"26281",0
"26282",0
"26283",0
"26284",0
"26285",0
"26286",1
"26287",0
"26288",0
"26289",1
"26290",0
"26291",1
"26292",0
"26293",0
"26294",1
"26295",0
"26296",1
"26297",0
"26298",1
"26299",0
"26300",0
"26301",0
"26302",0
"26303",1
"26304",0
"26305",1
"26306",0
"26307",0
"26308",0
"26309",1
"26310",1
"26311",0
"26312",1
"26313",1
"26314",0
"26315",0
"26316",1
"26317",0
"26318",1
"26319",1
"26320",0
"26321",0
"26322",1
"26323",0
"26324",0
"26325",1
"26326",1
"26327",1
"26328",1
"26329",0
"26330",1
"26331",1
"26332",1
"26333",0
"26334",0
"26335",1
"26336",1
"26337",1
"26338",1
"26339",1
"26340",0
"26341",1
"26342",1
"26343",0
"26344",1
"26345",1
"26346",0
"26347",0
"26348",0
"26349",0
"26350",0
"26351",1
"26352",0
"26353",1
"26354",0
"26355",0
"26356",1
"26357",0
"26358",0
"26359",0
"26360",0
"26361",1
"26362",0
"26363",0
"26364",0
"26365",1
"26366",1
"26367",1
"26368",0
"26369",0
"26370",0
"26371",0
"26372",1
"26373",1
"26374",0
"26375",1
"26376",1
"26377",1
"26378",1
"26379",1
"26380",0
"26381",0
"26382",1
"26383",0
"26384",0
"26385",0
"26386",0
"26387",0
"26388",0
"26389",1
"26390",1
"26391",0
"26392",1
"26393",0
"26394",1
"26395",1
"26396",1
"26397",1
"26398",0
"26399",0
"26400",0
"26401",1
"26402",0
"26403",1
"26404",1
"26405",1
"26406",0
"26407",0
"26408",1
"26409",1
"26410",1
"26411",0
"26412",1
"26413",0
"26414",1
"26415",1
"26416",0
"26417",1
"26418",1
"26419",0
"26420",0
"26421",0
"26422",0
"26423",1
"26424",0
"26425",1
"26426",1
"26427",1
"26428",1
"26429",1
"26430",0
"26431",1
"26432",0
"26433",0
"26434",0
"26435",1
"26436",0
"26437",0
"26438",0
"26439",0
"26440",1
"26441",0
"26442",1
"26443",1
"26444",0
"26445",1
"26446",0
"26447",0
"26448",0
"26449",1
"26450",0
"26451",0
"26452",0
"26453",1
"26454",0
"26455",0
"26456",0
"26457",0
"26458",0
"26459",1
"26460",0
"26461",0
"26462",1
"26463",0
"26464",1
"26465",0
"26466",0
"26467",0
"26468",1
"26469",1
"26470",0
"26471",1
"26472",1
"26473",0
"26474",0
"26475",1
"26476",0
"26477",1
"26478",1
"26479",1
"26480",0
"26481",0
"26482",1
"26483",0
"26484",0
"26485",0
"26486",1
"26487",1
"26488",1
"26489",1
"26490",1
"26491",0
"26492",0
"26493",0
"26494",0
"26495",1
"26496",1
"26497",1
"26498",1
"26499",0
"26500",0
"26501",0
"26502",0
"26503",1
"26504",0
"26505",1
"26506",1
"26507",0
"26508",0
"26509",0
"26510",0
"26511",1
"26512",1
"26513",0
"26514",0
"26515",0
"26516",1
"26517",0
"26518",1
"26519",1
"26520",1
"26521",0
"26522",1
"26523",1
"26524",1
"26525",0
"26526",0
"26527",0
"26528",0
"26529",0
"26530",0
"26531",1
"26532",0
"26533",1
"26534",0
"26535",1
"26536",1
"26537",0
"26538",0
"26539",1
"26540",0
"26541",1
"26542",0
"26543",1
"26544",1
"26545",0
"26546",0
"26547",0
"26548",1
"26549",0
"26550",1
"26551",1
"26552",0
"26553",1
"26554",1
"26555",0
"26556",0
"26557",1
"26558",0
"26559",1
"26560",0
"26561",0
"26562",1
"26563",0
"26564",1
"26565",1
"26566",0
"26567",1
"26568",0
"26569",0
"26570",0
"26571",1
"26572",1
"26573",0
"26574",0
"26575",0
"26576",1
"26577",0
"26578",1
"26579",1
"26580",0
"26581",0
"26582",0
"26583",1
"26584",0
"26585",0
"26586",0
"26587",1
"26588",1
"26589",1
"26590",0
"26591",0
"26592",0
"26593",0
"26594",1
"26595",0
"26596",0
"26597",1
"26598",1
"26599",1
"26600",0
"26601",0
"26602",1
"26603",1
"26604",1
"26605",1
"26606",1
"26607",1
"26608",0
"26609",1
"26610",0
"26611",1
"26612",0
"26613",0
"26614",0
"26615",1
"26616",0
"26617",0
"26618",1
"26619",1
"26620",1
"26621",0
"26622",1
"26623",0
"26624",1
"26625",1
"26626",0
"26627",0
"26628",1
"26629",1
"26630",1
"26631",1
"26632",1
"26633",0
"26634",1
"26635",1
"26636",0
"26637",0
"26638",0
"26639",0
"26640",1
"26641",1
"26642",0
"26643",1
"26644",0
"26645",0
"26646",1
"26647",0
"26648",1
"26649",0
"26650",1
"26651",0
"26652",0
"26653",1
"26654",0
"26655",0
"26656",0
"26657",0
"26658",0
"26659",0
"26660",0
"26661",0
"26662",0
"26663",1
"26664",1
"26665",0
"26666",1
"26667",0
"26668",1
"26669",1
"26670",0
"26671",1
"26672",1
"26673",1
"26674",0
"26675",1
"26676",0
"26677",1
"26678",0
"26679",0
"26680",0
"26681",1
"26682",1
"26683",1
"26684",1
"26685",0
"26686",1
"26687",1
"26688",1
"26689",1
"26690",0
"26691",0
"26692",0
"26693",0
"26694",1
"26695",1
"26696",1
"26697",0
"26698",1
"26699",0
"26700",0
"26701",1
"26702",1
"26703",0
"26704",0
"26705",0
"26706",0
"26707",1
"26708",1
"26709",1
"26710",0
"26711",0
"26712",0
"26713",0
"26714",0
"26715",0
"26716",0
"26717",0
"26718",0
"26719",0
"26720",0
"26721",0
"26722",0
"26723",0
"26724",0
"26725",1
"26726",0
"26727",1
"26728",1
"26729",1
"26730",1
"26731",1
"26732",1
"26733",1
"26734",0
"26735",0
"26736",0
"26737",0
"26738",1
"26739",1
"26740",1
"26741",1
"26742",0
"26743",1
"26744",1
"26745",1
"26746",0
"26747",1
"26748",0
"26749",1
"26750",0
"26751",1
"26752",1
"26753",0
"26754",1
"26755",0
"26756",0
"26757",1
"26758",0
"26759",0
"26760",0
"26761",1
"26762",1
"26763",1
"26764",0
"26765",1
"26766",0
"26767",0
"26768",0
"26769",1
"26770",0
"26771",1
"26772",0
"26773",0
"26774",0
"26775",1
"26776",0
"26777",0
"26778",0
"26779",1
"26780",1
"26781",0
"26782",0
"26783",0
"26784",0
"26785",1
"26786",1
"26787",0
"26788",1
"26789",0
"26790",0
"26791",1
"26792",0
"26793",0
"26794",0
"26795",1
"26796",0
"26797",1
"26798",0
"26799",1
"26800",1
"26801",0
"26802",0
"26803",1
"26804",0
"26805",0
"26806",1
"26807",1
"26808",0
"26809",0
"26810",1
"26811",1
"26812",1
"26813",0
"26814",0
"26815",0
"26816",0
"26817",1
"26818",0
"26819",1
"26820",0
"26821",1
"26822",0
"26823",0
"26824",0
"26825",1
"26826",1
"26827",0
"26828",1
"26829",1
"26830",0
"26831",0
"26832",1
"26833",1
"26834",1
"26835",0
"26836",0
"26837",1
"26838",0
"26839",1
"26840",1
"26841",1
"26842",1
"26843",0
"26844",1
"26845",1
"26846",1
"26847",0
"26848",0
"26849",0
"26850",1
"26851",1
"26852",0
"26853",1
"26854",0
"26855",0
"26856",1
"26857",0
"26858",0
"26859",0
"26860",0
"26861",0
"26862",0
"26863",0
"26864",1
"26865",0
"26866",0
"26867",1
"26868",0
"26869",1
"26870",1
"26871",0
"26872",0
"26873",0
"26874",0
"26875",0
"26876",1
"26877",0
"26878",1
"26879",0
"26880",1
"26881",0
"26882",0
"26883",1
"26884",1
"26885",1
"26886",1
"26887",0
"26888",0
"26889",1
"26890",1
"26891",1
"26892",1
"26893",0
"26894",0
"26895",0
"26896",0
"26897",0
"26898",0
"26899",0
"26900",0
"26901",0
"26902",0
"26903",1
"26904",0
"26905",1
"26906",1
"26907",0
"26908",0
"26909",1
"26910",0
"26911",0
"26912",0
"26913",1
"26914",0
"26915",1
"26916",0
"26917",1
"26918",0
"26919",1
"26920",1
"26921",0
"26922",1
"26923",1
"26924",1
"26925",1
"26926",1
"26927",0
"26928",0
"26929",1
"26930",0
"26931",1
"26932",0
"26933",1
"26934",0
"26935",0
"26936",0
"26937",0
"26938",1
"26939",1
"26940",1
"26941",0
"26942",1
"26943",0
"26944",1
"26945",0
"26946",1
"26947",1
"26948",1
"26949",1
"26950",1
"26951",1
"26952",0
"26953",1
"26954",0
"26955",1
"26956",0
"26957",1
"26958",1
"26959",0
"26960",0
"26961",1
"26962",1
"26963",1
"26964",1
"26965",0
"26966",1
"26967",0
"26968",1
"26969",0
"26970",1
"26971",0
"26972",1
"26973",0
"26974",0
"26975",1
"26976",1
"26977",1
"26978",0
"26979",1
"26980",1
"26981",0
"26982",1
"26983",0
"26984",0
"26985",1
"26986",1
"26987",0
"26988",1
"26989",1
"26990",0
"26991",1
"26992",1
"26993",1
"26994",0
"26995",0
"26996",0
"26997",1
"26998",0
"26999",1
"27000",1
"27001",0
"27002",1
"27003",0
"27004",0
"27005",0
"27006",0
"27007",0
"27008",1
"27009",1
"27010",1
"27011",1
"27012",1
"27013",1
"27014",0
"27015",0
"27016",0
"27017",1
"27018",1
"27019",0
"27020",0
"27021",1
"27022",1
"27023",0
"27024",1
"27025",1
"27026",1
"27027",1
"27028",1
"27029",0
"27030",0
"27031",1
"27032",0
"27033",0
"27034",1
"27035",0
"27036",1
"27037",0
"27038",1
"27039",0
"27040",1
"27041",0
"27042",0
"27043",0
"27044",0
"27045",0
"27046",0
"27047",1
"27048",0
"27049",0
"27050",0
"27051",0
"27052",0
"27053",0
"27054",0
"27055",1
"27056",1
"27057",1
"27058",0
"27059",1
"27060",0
"27061",1
"27062",0
"27063",0
"27064",1
"27065",0
"27066",0
"27067",1
"27068",0
"27069",0
"27070",0
"27071",0
"27072",0
"27073",1
"27074",1
"27075",1
"27076",1
"27077",1
"27078",0
"27079",1
"27080",0
"27081",0
"27082",0
"27083",1
"27084",1
"27085",0
"27086",1
"27087",0
"27088",1
"27089",1
"27090",1
"27091",0
"27092",1
"27093",0
"27094",1
"27095",1
"27096",1
"27097",1
"27098",1
"27099",0
"27100",0
"27101",1
"27102",0
"27103",1
"27104",0
"27105",1
"27106",1
"27107",0
"27108",1
"27109",0
"27110",1
"27111",0
"27112",0
"27113",1
"27114",0
"27115",1
"27116",0
"27117",0
"27118",1
"27119",0
"27120",1
"27121",1
"27122",1
"27123",0
"27124",0
"27125",1
"27126",0
"27127",0
"27128",0
"27129",0
"27130",0
"27131",1
"27132",0
"27133",1
"27134",1
"27135",0
"27136",1
"27137",0
"27138",0
"27139",1
"27140",0
"27141",1
"27142",1
"27143",1
"27144",1
"27145",0
"27146",0
"27147",0
"27148",0
"27149",0
"27150",0
"27151",0
"27152",0
"27153",0
"27154",0
"27155",0
"27156",0
"27157",1
"27158",1
"27159",0
"27160",1
"27161",0
"27162",0
"27163",0
"27164",0
"27165",1
"27166",1
"27167",0
"27168",0
"27169",0
"27170",0
"27171",1
"27172",0
"27173",1
"27174",1
"27175",0
"27176",0
"27177",1
"27178",1
"27179",0
"27180",1
"27181",0
"27182",0
"27183",1
"27184",0
"27185",0
"27186",1
"27187",0
"27188",0
"27189",1
"27190",1
"27191",1
"27192",1
"27193",1
"27194",0
"27195",1
"27196",1
"27197",0
"27198",0
"27199",1
"27200",0
"27201",1
"27202",1
"27203",0
"27204",1
"27205",1
"27206",0
"27207",1
"27208",0
"27209",1
"27210",1
"27211",0
"27212",1
"27213",1
"27214",1
"27215",1
"27216",1
"27217",0
"27218",1
"27219",1
"27220",1
"27221",1
"27222",0
"27223",0
"27224",1
"27225",1
"27226",0
"27227",0
"27228",1
"27229",1
"27230",0
"27231",1
"27232",0
"27233",1
"27234",0
"27235",0
"27236",1
"27237",0
"27238",0
"27239",0
"27240",1
"27241",1
"27242",1
"27243",1
"27244",1
"27245",1
"27246",0
"27247",0
"27248",1
"27249",1
"27250",0
"27251",1
"27252",0
"27253",1
"27254",1
"27255",0
"27256",0
"27257",0
"27258",0
"27259",1
"27260",1
"27261",0
"27262",0
"27263",1
"27264",1
"27265",0
"27266",1
"27267",0
"27268",0
"27269",0
"27270",0
"27271",0
"27272",0
"27273",0
"27274",0
"27275",0
"27276",0
"27277",0
"27278",1
"27279",1
"27280",1
"27281",0
"27282",1
"27283",0
"27284",1
"27285",0
"27286",0
"27287",0
"27288",0
"27289",1
"27290",1
"27291",1
"27292",1
"27293",0
"27294",1
"27295",0
"27296",1
"27297",1
"27298",0
"27299",1
"27300",1
"27301",1
"27302",0
"27303",1
"27304",0
"27305",1
"27306",1
"27307",1
"27308",0
"27309",0
"27310",1
"27311",0
"27312",0
"27313",0
"27314",1
"27315",0
"27316",1
"27317",0
"27318",0
"27319",0
"27320",0
"27321",0
"27322",1
"27323",1
"27324",1
"27325",0
"27326",1
"27327",0
"27328",1
"27329",0
"27330",0
"27331",0
"27332",0
"27333",0
"27334",1
"27335",0
"27336",1
"27337",0
"27338",1
"27339",1
"27340",1
"27341",0
"27342",1
"27343",1
"27344",1
"27345",0
"27346",1
"27347",0
"27348",1
"27349",1
"27350",1
"27351",0
"27352",1
"27353",0
"27354",1
"27355",0
"27356",1
"27357",0
"27358",0
"27359",1
"27360",0
"27361",0
"27362",0
"27363",0
"27364",1
"27365",0
"27366",1
"27367",0
"27368",1
